start_timestamp|end_timestamp|speaker_roman|dialogue_source|combined
10:16:03|10:20:12|Avani|ನೀನ್ ಎಷ್ಟೇ ಕಷ್ಟ ಪಟ್ರು, ನನ್ ಬಾವನ್ ಜೊತೆ ನಿನ್ ಮದ್ವೆ ನಡೆಯಲ್ಲ.|[Avani] Neen eshte kashta pattru, nan baavan jothe nin madve nadeyalla.
10:21:09|10:23:06|Avani|ಫಿಕ್ಸ್ ಆಗ್ಬಿಡು ಬಂಗಾರ.|[Avani] Fix aagbidu bangaara.
10:23:22|10:24:21|Avani|And one more thing.|[Avani] And one more thing.
10:26:07|10:27:14|Avani|ಮಾಯಾ ಮೇಡಂ,|[Avani] Maya madam,
10:29:10|10:33:19|Avani|ನಿಮ್ ಮನೇಯಿಂದ ಹೊರಗಡೆ ಹೋದ, ಅಮ್ನೋರ್ ಆಭರಣಗಳಿಗೆ ಸಂಬಂಧ ಪಟ್ಟ ಚಾರ್ಟ್,|[Avani] Nim maneyinda horagade hoda, amnor abharanagalige sambandha patta chart,
10:35:05|10:41:00|Avani|ನಿನಗ್ ಸಂಬಂಧ ಪಟ್ಟಿದ್ದಲ್ಲ ಅಂತ, ಸುಳ್ಳು ಸಾಕ್ಷಿನ ಹೇಳಿಸಿ, ದಬಾಯಿಸ್ತೇ ಅಲ್ವಾ.|[Avani] Ninag sambandha pattiddalla antha, sullu saakshina helisi, dabayisthe alva.
10:42:12|10:44:17|Avani|ಅದೆಲ್ಲಾ ರಾತ್ರಿ ನನ್ ಕನ್ಸಲ್ ಬಂತು.|[Avani] Adella raathri nan kansal banthu.
10:46:17|10:51:24|Avani|ಕಿರೀಟ, ಹಾರ, ಡಾಬು, ಖಡ್ಗ, ತ್ರಿಶೂಲ,|[Avani] Kireeta, haara, daabu, khadga, trishoola,
10:52:16|10:54:12|Avani|ಎಲ್ಲಾನೂ ಕನ್ಸಲ್ ಬಂತು.|[Avani] Ellanoo kansal banthu.
10:56:10|11:02:18|Avani|ನಾನು ಟೂರಿಸ್ಟ್ ಗೈಡ್ ಆಗಿದ್ದಾಗ, ಆ ಆಭರಣಗಳನ್ನ, ಬೇರೆ ಬೇರೆ ದೇವಸ್ಥಾನದಲ್ಲಿ ನೋಡಿದೀನಿ.|[Avani] Naanu tourist guide aagiddaaga, aa abharanagalanna, bere bere devasthanadhalli nodidini.
11:09:14|11:13:08|Avani|ನನ್ ಹತ್ರ ಏನೋ ಮಾಡಿಸ್ಕೋಬೇಕು ಅಂತ ದೇವ್ರು ಅನ್ಕೋತಿದ್ದಾರೆ ಅಂತೆ.|[Avani] Nan hathra eno maadisikobeku antha devru ankotthidare anthe.
11:14:08|11:16:03|Avani|ನನ್ ಶ್ರೇಯೋಭಿಲಾಷಿ ಹೇಳಿದ್ರು.|[Avani] Nan shreyobhilashi helidru.
11:17:18|11:20:17|Avani|ಆಭರಣಗಳ ಹಿಂದೆ, ಏನೋ ಕಥೆ ಇದೆ.|[Avani] Aabharanagala hinde, eno kathe ide.
11:21:20|11:23:22|Avani|ಆದಷ್ಟು ಬೇಗ ನಾನ್ ಅದನ್ನ ತಿಳ್ಕೊತೀನಿ.|[Avani] Adashtu bega naan adanna thilkothini.
11:25:20|11:33:14|Avani|ಅದಕ್ಕೂ, ನಿನಗೂ, ಏನಾದ್ರೂ ಸಂಬಂಧ ಇದ್ರೆ ಮಾತ್ರ, ನಿಮ್ನ್ನ ಮಾಮೂಲಿಯಾಗಿರಲ್ಲ ಮಾಯಾ ಮೇಡಂ.|[Avani] Adakkoo, ninagoo, enadru sambandha idre maathra, nimna mamooliyagiralla maya madam.
11:34:20|11:43:00|Avani|ನನ್ ಹತ್ರ ಹೆಚ್ಚು ಕಮ್ಮಿ ನಡ್ಕೊಂಡ್ರೆ, ಗಂಡ ಆದ್ರೂ, ಅತ್ತೆ ಆದ್ರೂ, ಬಾಸ್ ಆದ್ರೂ, ಯಾರಾದ್ರೂ ಒಂದೇ.|[Avani] Nan hathra hechhu kammi nadkondre, ganda aadru, atthee aadru, boss aadru, yaradru onde.
12:09:11|12:15:10|Maya|ಆಭರಣಗಳು ನನ್ನ ಕಣ್ಮುಂದೇನೇ ಹರ್ದ್ ಹಾಕಿದ್ಳು. ಅದ್ರಲ್ಲಿ ನಾನ್ ಡ್ರಾ ಮಾಡ್ಸಿರೋ ಆಭರಣಗಳು, ಅವ್ನಿ ಕನ್ಸಲ್ ಯಾಕ್ ಬರ್ತಿದೆ?|[Maya] Aabharanagalu nanna kanmundene hard haakidlu. Adralli naan draw maadsiru aabharanagalu, avni kansal yak barthide?
12:26:23|12:31:19|Maya|ನಿಜ್ವಾಗ್ಲೂ ಹಾಗ್ ಬಂತಾ, ಇಲ್ಲ ನನ್ ಭಯ ಪಡ್ಸೋದಕ್ ಹಾಗ್ ಹೇಳ್ತಿದ್ದಾಳಾ?|[Maya] Nijvagloo haag bantha, illa nan bhaya padsodak haag helthiddala?
12:32:23|12:41:09|Maya|ಆ ಆಭರಣಗಳನ್ನ, ನಾವು ಬೇರೆ ಬೇರೆ ದೇವಸ್ಥಾನದಿಂದ ಕಳ್ಳತನ ಮಾಡಿ ತಗೊಂಡ್ ಬಂದು, ನಮ್ಮ ಅಮ್ನೋರ್ ಆಗಿರೋ ಜಟಾಗೆ ಸಮರ್ಪಿಸಿದ್ದೀವಿ.|[Maya] Aa aabharanagalanna, naavu bere bere devasthanadinda kallathana maadi thagond bandu, namma amnor aagiro jataage samarpisiddivi.
12:41:20|12:45:04|Maya|ಇವಾಗ ಅದು, ಅವ್ನಿಗೆ ಕಾಣ್ಸೋದ್ರಲ್ಲಿ ಅರ್ಥ ಏನು?|[Maya] Ivaaga adu, avnige kaansodralli artha enu?
12:49:12|12:51:24|Sreekar|ಮಾಯಾ ಮೇಡಂ, ಮೇಡಂ, ಮೇಡಂ.|[Sreekar] Maya madam, madam, madam.
12:54:20|12:57:15|Sreekar|ನೀವು ತುಂಬಾ ಟೆನ್ಷನ್ ತಗೊಂಡಿದ್ದೀರಾ ಅಂತ ನಮ್ಗ್ ಅರ್ಥ ಆಗ್ತಿದೆ.|[Sreekar] Neevu thumba tension thagondiddira antha namg artha aagthide.
12:58:14|13:06:21|Niharika|ಕೊರವಂಜಿ ಅತ್ತೆಗೆ ದಾರಿಲಿ ಕಾಣ್ಸಿ, ನಿಮ್ ಮದ್ವೆ ಬಗ್ಗೆ ನೆಗೆಟಿವ್ ಆಗಿ ಹೇಳಿದ್ರ ಬಗ್ಗೆನೇ, ನೀನಿನ್ನು ಯೋಚ್ನೆ ಮಾಡ್ತಾ ಇದ್ದೀಯ ಅಂತ ನಮ್ಗ್ ಅರ್ಥ ಆಗಿದೆ.|[Niharika] Koravanji attheege daarili kaansi, nim madve bagge negative aagi helidra baggene, neeninnu yochne maadtiddiya antha namg artha aagide.
13:08:18|13:10:04|Niharika|ಅತ್ತೆ ಮಾತಕ್ ನೀನೇನ್ ತಲೆ ಕೆಡ್ಸ್ಕೋಬೇಡ.|[Niharika] Atthe maatak neenen thale kedskobeda.
13:10:11|13:17:21|Maya|ಹುಲಿ ಹಾಗ್ ಓಡುತ್ತಾ, ಮುಂದೆ ಸಾಗ್ಬೇಕಾಗಿರೋ ಕಾರ್ಯಕ್ರಮಗಳು, ಆಮೆ ತರ ನಿಧಾನವಾಗಿ ನಡಿತಿದೆ. ತಲೆ ಕೆಡ್ಸ್ಕೋಬೇಡ ಅಂತೀಯಾ ಯಾಕೆ?|[Maya] Huli haag odutha, munde saagbekagiro karyakramagalu, aame thara nidhhaanavaagi nadithide. Thale kedskobeda anthaaya yaake?
13:18:03|13:21:18|Sreekar|ಆಮೆ ಮತ್ ಮೊಲದ್ ಕಥೇಲಿ, ಆಮೇನೇ ಗೆದ್ದಿರೋದಲ್ವಾ ಮೇಡಂ.|[Sreekar] Aame math molad katheli, aamene geddirodalva madam.
13:21:19|13:24:06|Sreekar|ಅದಕ್ಕೆ ಹೇಳೋದು ನಿಧಾನವೇ ಪ್ರಧಾನ ಅಂತ.|[Sreekar] Adakke helodu nidhanave pradhana antha.
13:24:20|13:27:09|Maya|ನನಿಗೆ ಬೇಕಾಗಿರೋದು ಕೊಟೇಶನ್ಸ್ ಅಲ್ಲ, ಸಲ್ಯೂಷನ್ಸ್.|[Maya] Nanige bekaagirodhu quotations alla, solutions.
13:29:13|13:35:05|Maya|ಆಗ್ಲೇ ನಾನು ಬೇಗ ಶ್ರೀಕರ್ನ ಮದ್ವೆ ಮಾಡ್ಕೊಳೋಕ್ ಆಗೋದು, ನಿಮ್ಗ್ ಕೊಡ್ತೀನಿ ಅಂದ್ ಬಹುಮಾನಗಳನ್ನ ಕೊಡೋಕ್ ಆಗೋದು.|[Maya] Aagle naanu bega sreekarna madve maadkolok aagodu, nimg kodthini and bahumaanagalanna kodok aagodu.
13:35:15|13:37:06|Maya|ಇಲ್ಲಾ ಅಂದ್ರೆ, ಎಲ್ಲ ಕ್ಯಾನ್ಸಲ್ ಆಗೋಗುತ್ತೆ.|[Maya] Illa andre, ella cancel aagogutthe.
13:37:21|13:40:24|Sreekar|ಪೋಲಿಸ್ರಿಗೆ ಸಿಕ್ಕಾಕೊಂಡಿರೋ ಕಳ್ಳುರ್ ತರ, ನೀವ್ ಇಷ್ಟೊಂದೆಲ್ಲ ಭಯ ಪಡ್ಬೇಡಿ.|[Sreekar] Polisrige sikkakondiro kallur thara, neev ishtondella bhaya padbedi.
13:42:15|13:45:04|Sreekar|ನಮ್ಮ ಬಂಗಾರ ಡೈಮಂಡ್ ತರ ಏನಾದ್ರೂ ಐಡಿಯಾ ಕೊಡ್ತಾಳೆ.|[Sreekar] Namma bangaara diamond thara enadru idea kodthale.
13:45:22|13:49:14|Maya|ಪರಿಸ್ಥಿತಿ ಕೈ ಮೀರಿ ಹೋಗ್ತಿರೋ ಹಾಗೆ ಅನ್ಸ್ತಿದೆ. ಇನ್ನೇನು ಉಪಾಯ ಕೊಡ್ತಾಳೆ?|[Maya] Paristhithi kai meeri hogthiro haage ansthide. Inennu upaaya kodthale?
13:50:08|13:51:14|Niharika|ಮಾಯಾ, ಕೂಲ್.|[Niharika] Maya, cool.
14:17:21|14:20:23|Niharika|ಆ ಜವಾಬ್ದಾರಿನ ನಾನ್ ತಗೋತಿದೀನಿ, ಓಕೇನಾ?|[Niharika] Aa jawabdharina naan thagothidini, okena?
14:22:04|14:24:20|Sreekar|ಮೇಡಂ, ನಮ್ಮ ಬಂಗಾರ ನಿಮ್ಗ್ ಮಾತ್ ಕೊಟ್ಟಾಯ್ತಲ್ಲ.|[Sreekar] Madam, namma bangaara nimg maath kottaaythalla.
14:25:05|14:26:17|Sreekar|ಇನ್ನು ನೀವ್ ಟೆನ್ಷನ್ ತಗೋಬೇಡಿ.|[Sreekar] Innu neev tension thagobedi.
14:26:22|14:30:03|Sreekar|ಅಮ್ಮನ್ ಹೇಗ್ ನಮ್ಸಬೇಕು ಅಂತ, ಇನ್ನ ಮೇಲೆ ಎಲ್ಲಾ ನಿಹಾರಿಕ ನೋಡ್ಕೋತಾಳೆ.|[Sreekar] Amman heg namsbeku antha, inn mele ella niharika nodkothaale.
14:30:17|14:31:07|Maya|ಏನ್ ಮಾಡ್ತೀಯಾ?|[Maya] En maadtiiya?
14:31:18|14:33:04|Niharika|ಮೊದ್ಲೇ ಹೇಳಿದ್ರೆ ವರ್ಕ್ ಔಟ್ ಆಗಲ್ಲ.|[Niharika] Modle helidre work out agalla.
14:33:14|14:38:18|Sreekar|ಅದ್ಭುತ ನಡೆಯೋಕ್ ಮುಂಚೆ ಯಾರು ನಂಬಲ್ಲ. ನಡ್ದ ಮೇಲೆ, ಹೇಳ್ಬೇಕಾಗಿರೋ ಅಗತ್ಯನೇ ಇರಲ್ಲ.|[Sreekar] Adbhutha nadeyok munche yaaru namballa. Nadad mele, helbekaagiro agathyane iralla.
14:38:18|14:41:20|Sreekar|ಯಾರೋ ದೊಡ್ಡವ್ರು ಹೇಳಿರೋ ತರ, ಮೊದ್ಲೇ ನೀವ್ಯಾಕ್ ತಿಳ್ಕೊಬೇಕು?|[Sreekar] Yaaro doddavru heliro thara, modle neevyak thilkobeku?
14:42:15|14:46:21|Sreekar|ನಡ್ದ್ ಮೇಲೆ, ಆನಂದ ಪಡಿ. ಆಮೇಲೆ ನಮ್ಮಿವ್ರ್ಗೆ ಸ್ವಲ್ಪ ವರ ದಯಾ ಮಾಡ್ಸಿ.|[Sreekar] Nadd mele, aananda padi. Aamele nammivarge swalpa vara daya maardsi.
14:47:09|14:49:13|Maya|ನೀನೇನ್ ಮಾಡ್ಬೇಕು ಅನ್ಕೋತಿದ್ದೀಯೋ ಮಾಡು.|[Maya] Neenen madbeku ankothiddeyo maadu.
14:50:20|14:52:15|Maya|ಅದಕ್ಕೆ ಏನ್ ಬೇಕೋ ನನ್ನ್ ಕೇಳು.|[Maya] Adakke en beko nann kelu.
14:53:07|14:57:12|Maya|ಆ ಕೊರವಂಜಿ ಹೇಳಿರೋ ಮಾತುಗಳು, ಅತ್ತೆ ಬ್ರೈನ್ ನಿಂದ ಹೊರಗಡೆ ಹೋಗ್ಬೇಕು.|[Maya] Aa koravanji heliro maathugalu, atthee brain inda horagade hogbeku.
14:57:24|15:02:00|Sreekar|ಮೇಡಂ, ಅಮ್ಮನ್ ಬ್ರೈನ್ ನ ನಿಹಾರಿಕ ವಾಶ್ ಮಾಡ್ಬಿಡ್ತಾಳೆ, ನೀವು ಧೈರ್ಯವಾಗಿರಿ.|[Sreekar] Madam, amman brain na niharika wash madbidthale, neevu dhairyavaagiri.
15:03:15|15:07:05|Niharika|ಎಲ್ಲಾನೂ ನಾನ್ ನೋಡ್ಕೋತೀನಿ ಅಂತ ಹೇಳಿದ್ನಲ್ವಾ, ನೀನ್ ಹೊರಡು.|[Niharika] Ellanoo naan nodkothini antha helidnalva, neen horadu.
15:39:13|15:40:24|Avani|ಅವನಿ.|[Avani] Avani.
15:43:12|15:44:09|Gauramma|ಏನ್ ಗೌರಿ?|[Gauramma] En gowri?
15:46:17|16:05:07|Gauramma|ಅತಿಥಿಯಾಗಿ ನಿನ್ ಮನೆಗ್ ಬಂದಿರೋ ನನ್ ವಿಷ್ಯದಲ್ಲೇ ನಿನ್ ಅತ್ತೆ ಮನೆಯವ್ರು ಅಷ್ಟೊಂದ್ ಗಲಾಟೆ ಮಾಡ್ತಿದ್ದಾರೆ ಅಂದ್ರೆ, ಈ ಹಿಂದೆ ನಿನ್ ಮೇಲೆ ಯಾವ್ ರೀತಿ ಮಾತಿಂದಾಳಿ ಮಾಡಿರ್ತಾರೆ ಅಂತ ನಾನ್ ಅರ್ಥ ಮಾಡ್ಕೋಬಲ್ಲೆ. ನೀನ್ ಅವ್ರಿಗೆ ಎಷ್ಟೇ ಒಳ್ಳೇದ್ ಮಾಡ್ಬೇಕು ಅನ್ಕೊಂಡ್ರು, ಅವ್ರು ಸ್ವಲ್ಪನೂ ಅರ್ಥ ಮಾಡ್ಕೊಳಲ್ಲ.|[Gauramma] Athithiyagi nin maneg bandiro nan vishyadhalle nin atthee maneyavru ashtond galate maadtiddare andre, ee hinde nin mele yav reethi maathindaali maadirthaare antha naan artha maadkoballe. Neen avrige eshte olled maadbeku ankondru, avru swalpanoo artha maadkolalla.
16:08:14|16:17:21|Avani|ಬಾವ ಒಬ್ಬ ನನ್ ಪರವಾಗಿದಿದ್ರೆ, ಮತ್ತೊಂದ್ ಕಡೆ ಎಷ್ಟೇ ಜನ ಇದ್ರು, ಅವ್ರ್ ಜೊತೆ ನಾನು ಆಯುಧ ಇಲ್ದೆನೇ ಒಂಟಿ ಕೈಯ್ಯಲ್ಲಿ ಹೋರಾಡ್ಬಲ್ಲೆ.|[Avani] Baava obba nan paravagididre, matthond kade eshte jana idru, avr jothe naanu aayudha illdene onti kaiyyalli horadaballe.
16:20:17|16:27:17|Avani|ನನಗ್ ಹುಟ್ಟಿರೋ ಸಂತಾನ ಅಂತ ಹೇಳ್ತಿದ್ದಾರೆ ಹೊರ್ತು, ನಮಗ್ ಹುಟ್ಟಿರೋ ಸಂತಾನ ಅಂತ, ಈಗ್ಲೂ ಹೇಳ್ತಾ ಇಲ್ಲ, ನಂಬ್ತಾ ಇಲ್ಲ.|[Avani] Nanag huttiro santhaana antha helthiddare horthu, namag huttiro santhaana antha, eeglu heltha illa, nambtha illa.
16:29:16|16:31:13|Avani|ಅದೇ ನನಿಗೆ ದೊಡ್ಡ ಶಾಪ ಆಗಿದೆ.|[Avani] Ade nanige dodda shaapa aagide.
16:31:15|16:40:19|Gauramma|ಪರಿಸ್ಥಿತಿಗಳಿಂದ ನಿನ್ ಗಂಡ ಬದಲಾಗಿದ್ದಾನೆ ಹೊರ್ತು, ಸ್ವತಹ ಒಳ್ಳೇವನು ಅಂತ, ನೀನ್ ಹೇಳ್ತಿರೋದಕ್ಕೆ ನನ್ ಹತ್ರ ಮಧ್ಯಸ್ಥಿಕೆ ಮಾಡು ಅಂತೀಯಾ?|[Gauramma] Paristhithigalinda nin ganda badalaagiddaane horthu, swathaha ollevanu antha, neen helthirodakke nan hathra madhyasthike maadu anthaaya?
16:43:00|16:43:24|Avani|ಅದೇ ಅವನಿ.|[Avani] Ade avani.
16:44:17|16:46:14|Gauramma|ನಿನ್ ಬಗ್ಗೆ ನಾನ್ ಹೋಗಿ ಮಾತಾಡ್ಲಾ?|[Gauramma] Nin bagge naan hogi maathaadla?
16:48:10|16:53:01|Gauramma|ನೀನ್ ಎಷ್ಟ್ ಒಳ್ಳೆಯ್ವಳು ಅಂತ, ನನ್ ಮಾತಾಲ್ ಹೇಳುದ್ರೆ ಶ್ರೀಕರ್ ಖಂಡಿತವಾಗ್ಲೂ ಬದಲಾಗ್ತಾನೆ.|[Gauramma] Neen esht ollevlu antha, nan maathaal heludre sreekar khandithavaaglu badalagthane.
16:54:14|17:03:00|Gauramma|ನೀನ್ ಯಾವುದೇ ತಪ್ಪು ಮಾಡಿಲ್ಲ ಅಂತ, ನಿನ್ ಮಗು ಅಕ್ರಮ ಸಂತಾನ ಅಲ್ಲ ಅಂತ, ನಿನ್ ಮೇಲೆ ಬಂದಿರೋ ಆರೋಪಗಳನ್ನೆಲ್ಲ ನಾನ್ ದೂರ ಮಾಡ್ಬಲ್ಲೆ.|[Gauramma] Neen yavude thappu maadilla antha, nin magu akrama santhaana alla antha, nin mele bandiro aaropagalannella naan doora madballe.
17:04:14|17:11:00|Avani|ಅವನು ನನ್ ಮಾತಿಗೆ ಬೆಲೆ ಕೊಟ್ಟು, ನಿನ್ ಪರವಾಗಿ ನಿಂತು, ಕುಟುಂಬದ್ ಜೊತೆ ಹೋರಾಟ ಮಾಡ್ತಾನೆ.|[Avani] Avanu nan maathige bele kottu, nin paravaagi ninthu, kutumbad jothe horaata maadtane.
17:11:21|17:14:19|Gauramma|ನನ್ ಮಾತು ಅಷ್ಟೊಂದ್ ಪ್ರಭಾವ ಬೀರುತ್ತೆ.|[Gauramma] Nan maathu ashtond prabhaava beerutthe.
17:19:07|17:21:24|Gauramma|ಪೂರ್ತಿಯಾಗಿ ನಿನ್ ಗಂಡನ ನಿನ್ ಕಡೆಗ್ ತಿರುಗುಸ್ಕೋಬೇಕಾಗುತ್ತೆ.|[Gauramma] Poorthiyaagi nin gandana nin kadeg thiruguskobekaguthe.
17:23:08|17:24:20|Gauramma|ಒಂದ್ ಪ್ರಯತ್ನ ಮಾಡು ಅಂತೀಯಾ?|[Gauramma] Ond prayathna maadu anthaaya?
17:26:02|17:27:18|Gauramma|ಈಗ್ಲೇ ಹೋಗಿ ಮಾತಾಡ್ ಬರ್ತೀನಿ ಇರು.|[Gauramma] Eegle hogi maathaad barthini iru.
17:28:22|17:29:21|Avani|ನಿಂತ್ಕೋ.|[Avani] Ninthko.
17:30:23|17:31:16|Avani|ಬೇಡ ಗೌರಿ.|[Avani] Beda gowri.
17:32:04|17:32:20|Gauramma|ಯಾಕೆ?|[Gauramma] Yaake?
17:35:14|17:41:09|Avani|ನನಿಗೆ ಮೊದ್ಲಿಂದಾನೂ ಇಷ್ಟ ಇಲ್ದೆ ಇರೋದು ಏನಂದ್ರೆ, ಒಬ್ಬರ ಮಾತಿಂದ ನನ್ ಗಂಡ ಬದಲಾಗೋದು.|[Avani] Nanige modlindanu ishta ilde irodu enandre, obbara maathinda nan ganda badalaagodu.
17:42:19|17:47:09|Avani|ಹೇಳಿದ್ ಮಾತನ್ ಕೇಳಿ, ಗಾಳಿ ಸುದ್ದೀನ್ ಕೇಳಿ ಬದಲಾಗೋ ಬಾವ ನನಗ್ ಬೇಡ.|[Avani] Helid maathan keli, gaali suddhin keli badalagoo baava nanag beda.
17:48:22|17:52:00|Avani|ಸ್ವತಹ ತಾನೇ ಬದಲಾಗೋ ಗಂಡ ನನಗ್ ಬೇಕು.|[Avani] Swathaha thaane badalagoo ganda nanag beku.
17:52:21|18:02:11|Avani|ಇವತ್ತು ನೀನು ಒಳ್ಳೆಯ ಮಾತುಗಳನ್ನ ಹೇಳಿದ್ರೆ, ಒಳ್ಳೆಯವನಾಗಿ ಬದಲಾಗಿ, ನಾಳೆ ಇನ್ನೊಬ್ಬರು ಕೆಟ್ಟ ಮಾತುಗಳನ್ನ ಹೇಳಿದ್ರೆ, ಕೆಟ್ಟವನಾಗಿ ಬದಲಾಗೋ ಶ್ರೀಕರ್ ನನಗ್ ಬೇಡ.|[Avani] Ivatthu neenu olle maathugalanna helidre, ollevanaagi badalaagi, naale innobbaru ketta maathugalanna helidre, kettavanaagi badalaago sreekar nanag beda.
18:03:10|18:07:07|Avani|ಇದಕ್ಕೂ ಮೊದ್ಲು ರಾಮನ್ ತರ ಇದ್ದ ಶ್ರೀಕರ್ ನನಗ್ ಬೇಕು.|[Avani] Idakkoo modlu raaman thara idda sreekar nanag beku.
18:08:08|18:10:24|Avani|ನೀನು ಅವನ್ ಹತ್ರ ಹೋಗಿ ಮನಸನ್ ಬದಲಾಯ್ಸ್ಬಾರ್ದು.|[Avani] Neenu avan hathra hogi manasan badalaaysbardu.
18:12:16|18:23:09|Avani|ಅವ್ನೇ ಮನಸ್ಸು ಬದಲಾಯ್ಸ್ಕೊಂಡು ನನ್ ಹತ್ರ ಬರ್ಬೇಕು. ತನ್ ಕುಟುಂಬನ ಕರ್ಕೊಂಡ್ ಬರ್ಬೇಕು. ಹೋರ್ಸಿರೋ ಆರೋಪ ದೂರ ಆಗ್ಬೇಕು. ನನ್ ಹತ್ರ ಕ್ಷಮಾಪಣೆ ಕೇಳ್ಬೇಕು.|[Avani] Avne manassu badalaayskondu nan hathra barbeku. Than kutumbana karkond barbeku. Horsiro aaropa doora aagbeku. Nan hathra kshamaapane kelbeku.
18:25:01|18:26:07|Avani|ಆಗ್ಲೇ...|[Avani] Aagle...
18:28:20|18:34:07|Avani|ನನ್ ಮನ್ಸಲ್ಲಿರೋ ಬೆಂಕಿ ಆರೋದು. ಆಗ್ಲೇ ನನ್ ಆವೇದನೆ ಆವಿ ಆಗೋದು.|[Avani] Nan mansalliro benki aarodu. Aagle nan aavedane aavi aagodu.
18:35:19|18:37:12|Avani|ಅದಕ್ಕೆ ನೀನ್ ಹೋಗ್ಬೇಡ ಗೌರಿ.|[Avani] Adakke neen hogbeda gowri.
18:37:16|18:38:13|Gauramma|ಸರಿ.|[Gauramma] Sari.
18:39:03|18:40:24|Gauramma|ನಿನ್ ಮಾತ್ಗೆ ನಾನ್ ಇಲ್ಲ ಅನ್ನಲ್ಲ.|[Gauramma] Nin maathge naan illa annalla.
18:41:09|18:45:07|Avani|ಅರ್ಚನಾ ತರ ನೀನು ಕೂಡ ನನ್ ಬಗ್ಗೆ ಇಷ್ಟೊಂದ್ ಯೋಚನೆ ಮಾಡ್ತಿರೋದಕ್ಕೆ, ಥ್ಯಾಂಕ್ಸ್.|[Avani] Archana thara neenu kooda nan bagge ishtond yochane maadtirudakke, thanks.
18:45:15|18:49:12|Gauramma|ನಿನ್ನ್ ಅಂತ ಆತ್ಮ ಅಭಿಮಾನ ಇರೋರು ಅಂದ್ರೆ, ನನಿಗೆ ತುಂಬಾ ಗೌರವ.|[Gauramma] Ninn antha aathma abhimaana irooru andre, nanige thumba gourava.
18:50:11|18:52:13|Gauramma|ನಿನ್ನ ನಂಬ್ಕೆನೇ ನಿನ್ನ ಕಾಪಾಡುತ್ತೆ.|[Gauramma] Ninna nambkene ninna kaapadutthe.
18:57:18|19:00:10|Gauramma|ನನ್ ಶಕ್ತಿಯಿಂದ ಶ್ರೀಕರ್ ಮನಸನ್ನ ಬದಲಾಯ್ಸ್ಬಲ್ಲೆ.|[Gauramma] Nan shaktiyinda sreekar manasanna badalaaysballe.
19:00:20|19:06:14|Gauramma|ಆದ್ರೆ, ನೀನು ನಿನ್ ಗಂಡ ಮನ್ಸ್ಪೂರ್ತಿಯಾಗಿ ಬದಲಾಗ್ಬೇಕು ಅಂತ ಅನ್ಕೋತಿದ್ದೀಯಾ.|[Gauramma] Aadre, neenu nin ganda manspoorthiyaagi badalaagbeku antha ankotthideya.
19:06:23|19:09:07|Gauramma|ಅದು ಸದ್ಯದಲ್ಲೇ ನಡೆಯುತ್ತೆ.|[Gauramma] Adu sadhyadalle nadeyutthe.
19:09:10|19:12:00|Gauramma|ನನ್ ಕೈಲಾಗ್ ಪ್ರಯತ್ನ ನಾನ್ ಮಾಡ್ತೀನಿ.|[Gauramma] Nan kailaag prayathna naan maadtini.
19:24:22|19:25:12|Latha|ಮೇಡಂ.|[Latha] Madam.
19:26:01|19:28:09|Latha|ಏನು ಅನ್ಕೋಲ್ದೆ ಒಂದ್ಸರಿ ಹೊರಗಡೆ ಬರ್ತೀರಾ?|[Latha] Enu ankolde ondsari horagade barthira?
19:28:13|19:28:22|Maya|ಶ್ಯೂರ್.|[Maya] Sure.
19:36:14|19:38:15|Maya|ಗೈಸ್ ಎಲ್ಲರೂ ಒಂದ್ಸರಿ ಬನ್ನಿ, ಪ್ಲೀಸ್ ಬನ್ನಿ.|[Maya] Guys ellaru ondsari banni, please banni.
19:39:23|19:42:01|Maya|ಅವನಿ ಮೇಡಂ, ಶ್ರೀಕರ್ ಸರ್ ನೀವು ಕೂಡ ಬನ್ನಿ.|[Maya] Avani madam, Sreekar sir neevu kooda banni.
19:50:14|19:51:24|Latha|ಮೇಡಂ ಮೊದ್ಲು ನೀವು ಸ್ವೀಟ್ ತಗೋಳಿ.|[Latha] Madam modlu neevu sweet thagoli.
19:54:15|19:55:18|Maya|ಆ... ಬರ್ತಡೇನಾ?|[Maya] Aa... birthday na?
19:55:23|19:58:05|Latha|ವಿಷೇಷ ಏನು ಅಂತ ಆಮೇಲೆ ಹೇಳ್ತೀನಿ ಮೇಡಂ.|[Latha] Vishesha enu antha aamele helthini madam.
20:05:13|20:07:07|Maya|ಇವತ್ತು ನೀನು ತುಂಬಾ ಖುಷಿಯಾಗಿ ಕಾಣ್ತಿದ್ದೀಯಾ ಲತಾ.|[Maya] Ivatthu neenu thumba khushiyaagi kaanthideeya latha.
20:07:18|20:11:15|Unknown|ಆ ಖುಷಿ ವಿಷ್ಯ ಏನ್ ಅಂತ ಹೇಳು. ಕೇಳೋದಕ್ಕೆ ತುಂಬಾ ಎಕ್ಸೈಟ್ ಆಗಿದ್ದೀವಿ.|[Unknown] Aa khushi vishya en antha helu. Kelodakke thumba excite aagiddivi.
20:12:05|20:17:15|Avani|ಒಂದ್ ಹೆಣ್ಣು ಇಷ್ಟೊಂದ್ ಸಂತೋಷ ಪಡೋದು, ಆಸ್ತಿಗೋ ಅಂತಸ್ತಿನ್ ವಿಷ್ಯಕ್ಕೋ ಅಲ್ಲ.|[Avani] Ond hennu ishtond santhosha padodu, aasthigo anthasthin vishyakko alla.
